clause_id,file_name,paragraph_index,agreement_type,clause_type,matched_keywords,match_count,match_score,confidence,char_len,token_count,clause_text
c391e52b-b658-40c3-8c5c-96b57a302d57,nda_17.txt,8602,service,payment_terms,invoice,1,0.14285714285714285,low,149,21,"SELLER’s commercial invoice in sextuplicate, showing the number of the Contract, quantity and Denomination of the Equipment delivered and the amount."
4ed6e316-766f-4900-9d7b-a4cb832b4478,nda_17.txt,8603,service,payment_terms,,0,0.0,low,100,16,Full set of Originals “Clean on Board” Bills of Lading/Air Way Bill (for payments against dispatch).
1a1bdb17-9656-4553-9a22-5633d0787eac,nda_17.txt,8606,service,warranties,assurance,1,0.2,low,167,23,Certificate of Conformity and Acceptance Test report (where applicable) at the Pre Despatch Inspection signed by BUYER’s and the SELLER’s Quality Assurance Department.
b42c1a39-a83d-4619-9aeb-98051d339baf,nda_17.txt,8613,employment,probation_period,confirmation,1,0.16666666666666666,low,348,54,(A copy of Seller’s application for export license to their government/ Confirmation from Seller’s Government of authorization for Supply may be provisionally accepted in lieu of export license for release of Advance Payment with the caveat that the Seller should submit the requisite Export License prior to release of next payment from the BUYER)
dcecb230-f316-464d-9cf1-c5f8047391b6,nda_17.txt,8613,service,payment_terms,payment,1,0.14285714285714285,low,348,54,(A copy of Seller’s application for export license to their government/ Confirmation from Seller’s Government of authorization for Supply may be provisionally accepted in lieu of export license for release of Advance Payment with the caveat that the Seller should submit the requisite Export License prior to release of next payment from the BUYER)
aada4fbd-ce1f-4982-a2d6-6e1bcfb2ba62,nda_17.txt,8618,employment,obligations,shall,1,0.125,low,162,28,"5A.8 Where the extension of the validity of LC is necessitated, the bank charges for extension shall be borne by the party whose default causes such an extension."
9292b842-9c89-4105-a5e1-e24d9c584055,nda_17.txt,8618,service,payment_terms,charges,1,0.14285714285714285,low,162,28,"5A.8 Where the extension of the validity of LC is necessitated, the bank charges for extension shall be borne by the party whose default causes such an extension."
2cae5f87-e752-4396-93b8-6fd0ceb9a39e,nda_17.txt,8619,service,scope_of_work,deliverables,1,0.16666666666666666,low,129,19,5A.9 Transshipment may not be permitted for certain deliverables and/or under certain situations (specified by the BUYER in RFP).
67478c03-2949-4b71-9124-b024616b5194,nda_17.txt,8620,service,payment_terms,,0,0.0,low,235,41,"5A.10 Three copies of SELLER’s Commercial Invoices, shipping documents and packing list will be sent by courier and fax by the SELLER to the BUYER (Wing of Service HQ to be specified) within 3 days after the equipment has been shipped."
565252fc-e466-40cc-9441-a5f1d0ba8e5a,nda_17.txt,8622,employment,obligations,shall,1,0.125,low,171,28,5A.11 The LC shall be subject to and shall be governed by the extant Uniform Customs and Practices for Documentary Credits issued by the International Chamber of Commerce.
cd026fc9-192f-4890-86e5-06e5d35feb64,nda_17.txt,8623,service,payment_terms,charges,1,0.14285714285714285,low,193,31,5A.12 Any demurrage charges incurred by the Port Consignee due to late submission/incorrect submission of the shipping documents by the SELLER as per Article above would be borne by the SELLER.
b2be5ff3-ccd4-4d00-bff7-54db55a9604c,nda_17.txt,8624,service,payment_terms,,0,0.0,low,85,15,5A.13 All payments will be carried out with reference to the number of this Contract.
8e658b51-4007-4ccf-927c-ab1f8d040145,nda_17.txt,8625,employment,termination,termination,1,0.09090909090909091,low,264,43,"5A.14 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return the payments received against dispatch."
58c14e4f-1b3a-4d0c-8585-fd1345d84cdb,nda_17.txt,8625,employment,obligations,,0,0.0,low,264,43,"5A.14 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return the payments received against dispatch."
c16de6d4-2234-4a34-831e-251102b4154b,nda_17.txt,8625,service,scope_of_work,deliverables,1,0.16666666666666666,low,264,43,"5A.14 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return the payments received against dispatch."
26ccb446-5819-4cb9-97db-24dadf2af83b,nda_17.txt,8625,service,payment_terms,,0,0.0,low,264,43,"5A.14 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return the payments received against dispatch."
72cf2975-211f-4a80-86ee-4ac912794343,nda_17.txt,8632,employment,obligations,shall,1,0.125,low,442,75,"The remaining % of the Total Contract Price (excluding total Price of AMC/CMC/PBL/LCSC, if any) shall be paid within thirty (30) days after the date of the Acceptance Certificate & Certified Receipt Voucher (CRV) issued by the BUYER and other relevant documents as mentioned above for final payment, but such payments will be subject to the deductions of such amounts as the SELLER may be liable to pay under the agreed terms of the Contract."
b3298793-7cda-4d54-ba26-bc53508fa54c,nda_17.txt,8632,service,payment_terms,payment,1,0.14285714285714285,low,442,75,"The remaining % of the Total Contract Price (excluding total Price of AMC/CMC/PBL/LCSC, if any) shall be paid within thirty (30) days after the date of the Acceptance Certificate & Certified Receipt Voucher (CRV) issued by the BUYER and other relevant documents as mentioned above for final payment, but such payments will be subject to the deductions of such amounts as the SELLER may be liable to pay under the agreed terms of the Contract."
bb9232bc-7a68-4a64-a372-99a028efe3f8,nda_17.txt,8638,service,payment_terms,,0,0.0,low,44,5,SWIFT Code: 5A.18 AMC/CMC/PBL/LCSC Payments.
54263bcf-7c4b-468c-ac22-025f76ea6dfd,nda_17.txt,8640,service,payment_terms,,0,0.0,low,121,15,Quarterly/Half-yearly/Annually payments will be made by PCDA/CDA on submission of User clearance certificate through DBT.
27e782db-8d3e-4ff6-ace1-ae35c79d9106,nda_17.txt,8641,service,payment_terms,payment,1,0.14285714285714285,low,77,12,ARTICLE 5B PAYMENT TERMS (For Indian Sellers in cases excluding “Buy Global”)
59615ac2-ab24-4d3f-ad7b-510adad7450b,nda_17.txt,8642,employment,obligations,shall,1,0.125,low,140,25,5B.1 The Total Contract Price referred to in Article 1 of this Contract shall be paid in accordance with the payment schedule at Annexure I.
af050ad9-ff20-454a-930f-fa55f9c60926,nda_17.txt,8642,service,payment_terms,payment,1,0.14285714285714285,low,140,25,5B.1 The Total Contract Price referred to in Article 1 of this Contract shall be paid in accordance with the payment schedule at Annexure I.
3e077226-358c-4815-aa19-b12e3b75a7a8,nda_17.txt,8644,employment,obligations,,0,0.0,low,205,34,"% of Base Contract Price being Rs ________shall be paid to the SELLER within 30 days of the receipt of the documents indicated at 2.2(a), subject to correction and acceptability of the documents submitted."
42c3976f-4a41-41d7-b5e8-46b4d130ff34,nda_17.txt,8647,employment,obligations,shall,1,0.125,low,134,23,A certificate to that effect will be endorsed on the copy of Inspection note which shall accompany the bill submitted by the supplier.
aa9b162b-230e-4226-9192-183285aee8ee,nda_17.txt,8648,service,payment_terms,payment,1,0.14285714285714285,low,63,10,The payment will be made on production of following documents:-
643a9908-280f-41ab-9d57-442262b4a9c6,nda_17.txt,8649,service,payment_terms,,0,0.0,low,91,13,Ink-signed copy of Commercial Invoices (original copy) (b) Ink-signed copy of SELLER Bills.
55af888f-15e9-4cb0-886d-12e1daf27f2c,nda_17.txt,8652,service,warranties,warranty,1,0.2,low,37,5,Warranty certificate from the SELLER.
9dd7090e-32ad-497f-b0af-eeb7132a35a6,nda_17.txt,8652,service,force_majeure,,0,0.0,low,37,5,Warranty certificate from the SELLER.
681665a2-cdfe-4524-b8f8-52cc34e6d3aa,nda_17.txt,8654,service,payment_terms,invoice;payment,2,0.2857142857142857,medium,159,23,"Claim for statutory and other levies to be supported with requisite documents/GST invoice (with QR code, when made applicable)/proof of payment, as applicable."
b4efd044-9d55-4e62-8a9e-54028bcd3280,nda_17.txt,8656,employment,termination,termination,1,0.09090909090909091,low,259,42,"5B.4 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return payments received against dispatch."
5bca8335-139a-4c80-9610-65368bba3796,nda_17.txt,8656,employment,obligations,,0,0.0,low,259,42,"5B.4 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return payments received against dispatch."
c668c0b9-4bfa-4f6a-9ea3-16b80c587a7b,nda_17.txt,8656,service,scope_of_work,deliverables,1,0.16666666666666666,low,259,42,"5B.4 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return payments received against dispatch."
9963946f-0760-49f1-9563-18ac4af065a2,nda_17.txt,8656,service,payment_terms,,0,0.0,low,259,42,"5B.4 In case of failure of the SELLER to deliver the deliverables to the Buyer or inordinate delay in the said delivery leading to Termination of the Contract in accordance with Article 22.1, the SELLER undertakes to return payments received against dispatch."
8ed9d744-f47b-428e-b3a3-55be3052b390,nda_17.txt,8659,employment,obligations,shall,1,0.125,low,173,28,___% of the contract price of deliverables shall be paid on completion of JRI post delivery and issue of JRI Certificate/Certified Receipt Voucher (CRV) issued by the Buyer.
dde32405-790e-4f17-99e6-a72725222d9b,nda_17.txt,8659,service,scope_of_work,deliverables,1,0.16666666666666666,low,173,28,___% of the contract price of deliverables shall be paid on completion of JRI post delivery and issue of JRI Certificate/Certified Receipt Voucher (CRV) issued by the Buyer.
982f1fe5-7a99-42d1-80f5-a122cbdaac6b,nda_17.txt,8663,service,payment_terms,payment,1,0.14285714285714285,low,334,53,"5B.8 In Shipbuilding contracts where payments through Escrow Account is made mandatory, the payment will be made by PCDA/CDA who will release the payment through cheque/EFT to an Escrow Account as per modalities of Escrow Agreement signed between the BUYER, SELLER and Escrow account operating Bank at the time of signing of Contract."
4ca634b1-f6d8-434d-8d45-04cfeb247aad,nda_17.txt,8667,service,payment_terms,payment,1,0.14285714285714285,low,95,13,"ARTICLE -5C PAYMENT TERMS [For Indian Sellers under Capital Acquisition, Category “Buy Global”]"
d37ab4e0-749b-4b14-a60b-90404440865f,nda_17.txt,8668,service,payment_terms,payment,1,0.14285714285714285,low,114,20,"5C.1 In all of these cases, Indian Sellers can exercise option to take payment either through LC or Bank Transfer."
7767fda2-5fae-4f62-a00e-a24af4887255,nda_17.txt,8669,employment,obligations,shall,1,0.125,low,216,35,The Payments Terms would be regulated as given below:- Clause Where Seller opts for payment through LC Where Seller opts for payment through Bank transfer 1 The Accounting and Payment currencies shall be Rupees only.
28e70b09-7910-436f-b3c4-5985ad4d4f9d,nda_17.txt,8669,service,payment_terms,payment,1,0.14285714285714285,low,216,35,The Payments Terms would be regulated as given below:- Clause Where Seller opts for payment through LC Where Seller opts for payment through Bank transfer 1 The Accounting and Payment currencies shall be Rupees only.
a9210923-67e6-4612-add8-bd71a8f78736,nda_17.txt,8670,employment,obligations,shall,1,0.125,low,175,30,"However, Exchange Rate Variation (ERV), as per ERV provisions contained in Annexure I to Appendix M of Schedule I to Chapter II, where permissible, shall be paid, only in INR."
8c60a734-a0bf-4f9c-82dc-9f26c18303ce,nda_17.txt,8671,employment,obligations,shall,1,0.125,low,204,38,2 The components of total Contract price will be as per Article 1.1 3 The total Contract price referred to in Article 1 of the Contract shall be paid in accordance with the payment schedule at Annexure I.
dea8ee64-413a-4b1f-9c6e-83ae0717c2e1,nda_17.txt,8671,service,payment_terms,payment,1,0.14285714285714285,low,204,38,2 The components of total Contract price will be as per Article 1.1 3 The total Contract price referred to in Article 1 of the Contract shall be paid in accordance with the payment schedule at Annexure I.
da06ae04-4f35-4381-a5a2-2fddca6324fc,nda_17.txt,8673,employment,obligations,shall,1,0.125,low,234,40,"____% of total value of goods supplied being ₹-------- shall be paid to the SELLER, through Bank Transfer, within 30 days of the receipt of the following documents: (b) Advance Payment Bank Guarantee as per Article 3B of the Contract."
9f8c794c-b56b-4e52-bc59-642dab610c01,nda_17.txt,8673,service,payment_terms,payment,1,0.14285714285714285,low,234,40,"____% of total value of goods supplied being ₹-------- shall be paid to the SELLER, through Bank Transfer, within 30 days of the receipt of the following documents: (b) Advance Payment Bank Guarantee as per Article 3B of the Contract."
64a2f044-ca00-4fe6-b68d-257c393a2edd,nda_17.txt,8673,service,warranties,guarantee,1,0.2,low,234,40,"____% of total value of goods supplied being ₹-------- shall be paid to the SELLER, through Bank Transfer, within 30 days of the receipt of the following documents: (b) Advance Payment Bank Guarantee as per Article 3B of the Contract."
0729e626-38f9-4893-a3c1-80c6638c1da9,nda_17.txt,8674,service,warranties,guarantee;warranty,2,0.4,medium,74,12,Performance cum Warranty Bank Guarantee as per Article 4B of the Contract.
a0f1d466-be22-4fca-a78f-7d5c2670e1ca,nda_17.txt,8674,service,force_majeure,,0,0.0,low,74,12,Performance cum Warranty Bank Guarantee as per Article 4B of the Contract.
9aad0f56-44e8-42dc-9465-5134bbf23a42,nda_17.txt,8677,service,payment_terms,payment,1,0.14285714285714285,low,272,45,(Note: The second stage advance payment after completion of specific milestone may also be paid through Bank Transfer.) 4 For the second/next stage payment the SELLER has the option to seek payment either through Bank transfer from the O/o of PCDA _________ or through LC.
1df4ea3a-c4dc-41a7-80b1-6e83f44fd225,nda_17.txt,8678,employment,obligations,shall,1,0.125,low,309,56,"5 Where the SELLER opts for payment through LC, all payments except for the Advance payment as per clause 3 above shall be made by LC, as per following conditions:- (a) The SELLER will give a notification to the BUYER about the readiness of goods for dispatch 45 days prior to the delivery of the consignment."
2a4cb170-02e3-4f40-9d35-1a93c93ff095,nda_17.txt,8678,service,payment_terms,payment,1,0.14285714285714285,low,309,56,"5 Where the SELLER opts for payment through LC, all payments except for the Advance payment as per clause 3 above shall be made by LC, as per following conditions:- (a) The SELLER will give a notification to the BUYER about the readiness of goods for dispatch 45 days prior to the delivery of the consignment."
67be3ffc-4f3b-4e01-9c64-03bf175c8d20,nda_17.txt,8679,employment,obligations,shall,1,0.125,low,251,43,"Consequent on receipt of the above notification, the BUYER shall open the Letter of Credit through PCDA before expiry of this period of 45 days provided a 5% Performance cum Warranty Bank Guarantee for the Full value of the Contract has been received."
77af6a2d-baae-49ff-a933-4ac66be8f831,nda_17.txt,8679,service,warranties,guarantee;warranty,2,0.4,medium,251,43,"Consequent on receipt of the above notification, the BUYER shall open the Letter of Credit through PCDA before expiry of this period of 45 days provided a 5% Performance cum Warranty Bank Guarantee for the Full value of the Contract has been received."
54166834-9bd4-4f0b-9056-a02e2e73d38d,nda_17.txt,8679,service,force_majeure,,0,0.0,low,251,43,"Consequent on receipt of the above notification, the BUYER shall open the Letter of Credit through PCDA before expiry of this period of 45 days provided a 5% Performance cum Warranty Bank Guarantee for the Full value of the Contract has been received."
17d190a1-5260-4dbc-9fde-34a2435f47ca,nda_17.txt,8683,service,payment_terms,charges,1,0.14285714285714285,low,180,31,"Note - Since the LC charges are fixed on per quarter basis, it may be ensured that LC validity is fixed in multiples of 90,180,270 days/months depending upon the delivery schedule."
722d53cf-d642-4e56-a858-30660a536a5c,nda_17.txt,8685,employment,obligations,shall,1,0.125,low,99,16,The payment against LC shall be made to the SELLER against presentation of the documents specified.
730dc0c2-1599-4b95-aa93-0e9ebe66718b,nda_17.txt,8685,service,payment_terms,payment,1,0.14285714285714285,low,99,16,The payment against LC shall be made to the SELLER against presentation of the documents specified.
317dbddf-7ac6-424d-bc89-1593b76a3a9b,nda_17.txt,8686,employment,notice_period,days prior,1,0.1111111111111111,low,285,50,In the event of delay in opening Where the SELLER opts for payment through Bank Transfer payment shall be made as per following conditions:- (a) The SELLER will give a notification to the BUYER about the readiness of goods for dispatch 45 days prior to the delivery of the consignment.
e3dda23e-a80e-4223-b481-3695decc55b0,nda_17.txt,8686,employment,obligations,shall,1,0.125,low,285,50,In the event of delay in opening Where the SELLER opts for payment through Bank Transfer payment shall be made as per following conditions:- (a) The SELLER will give a notification to the BUYER about the readiness of goods for dispatch 45 days prior to the delivery of the consignment.
4d1adbf1-c7d6-4b53-948f-540eeb0337ae,nda_17.txt,8686,service,payment_terms,payment,1,0.14285714285714285,low,285,50,In the event of delay in opening Where the SELLER opts for payment through Bank Transfer payment shall be made as per following conditions:- (a) The SELLER will give a notification to the BUYER about the readiness of goods for dispatch 45 days prior to the delivery of the consignment.
d49d54b5-0d04-40d8-a1a9-a00513553a90,nda_17.txt,8687,service,payment_terms,payment,1,0.14285714285714285,low,105,18,"Once a Supplier opts for payment through Bank Transfer, no changes in mode of payment would be permitted."
f6433434-6b16-4a3f-b46b-e163b1320fa9,nda_17.txt,8692,employment,obligations,shall,1,0.125,low,157,27,"Where the extension of the validity of LC is necessitated, the Bank charges for extension shall be borne by the party whose default causes such an extension."
abfc6249-0304-445d-8a5b-43c261002f8d,nda_17.txt,8692,service,payment_terms,charges,1,0.14285714285714285,low,157,27,"Where the extension of the validity of LC is necessitated, the Bank charges for extension shall be borne by the party whose default causes such an extension."
523e6914-1981-438a-b9c5-9d28afdf8aaf,nda_17.txt,8693,service,payment_terms,payment,1,0.14285714285714285,low,95,17,"Once a SELLER opts for payment through LC, no mid-way changes in mode of payment are permitted."
cc261bc3-d196-4ef4-a1e8-dfe220a2addd,nda_17.txt,8694,employment,obligations,shall,1,0.125,low,165,27,The LC shall be subject to and shall be governed by the extant Uniform Customs and Practices for Documentary Credits issued by the International Chamber of Commerce.
b26edb75-39ff-4a55-b6a9-84bdea7aacfe,nda_17.txt,8696,service,payment_terms,,0,0.0,low,81,15,6 All payments will be carried out with reference to the number of this Contract.
4e124040-a002-44cd-a395-1f94457e1440,nda_17.txt,8697,employment,obligations,shall,1,0.125,low,267,42,"7 The Second/next Stage payment comprising ______% of the value of goods supplied and full freight and insurance (where admissible) thereon, shall be paid to the SELLER on submission of the following documents, in six copies each: (a) Commercial invoices in original."
fc5040f3-f3b3-4d3f-879f-ba898f8acb60,nda_17.txt,8697,service,payment_terms,payment,1,0.14285714285714285,low,267,42,"7 The Second/next Stage payment comprising ______% of the value of goods supplied and full freight and insurance (where admissible) thereon, shall be paid to the SELLER on submission of the following documents, in six copies each: (a) Commercial invoices in original."
d412ced6-a963-4ca3-b5e4-c18a58c46dbf,nda_17.txt,8707,employment,obligations,duty,1,0.125,low,72,8,Proof of Duty/Tax paid/reimbursable like deposition receipt/challan etc.
4fb3b09d-e6b1-41be-a446-5938325c72fc,nda_17.txt,8708,service,payment_terms,invoice,1,0.14285714285714285,low,236,37,"Note- The Invoice and Seller’s bill must show the Contract reference number, break-up of costs in terms of unit costs, total costs, exchange rate element, percentage rates of taxes and duties and amount payable/paid, in complete detail."
78498c39-992a-4861-9356-3ec065d1f553,nda_17.txt,8709,service,payment_terms,,0,0.0,low,253,44,"(ii) Three copies of SELLER’s Commercial Invoices, proof of dispatch, packing list and the specifications will be sent by courier and fax by the SELLER to the BUYER (Wing of Service HQ to be specified) within 3 days after the equipment has been shipped."
73a82b81-4a7c-40d8-8b8a-4b63cdbbd15d,nda_17.txt,8711,service,payment_terms,payment,1,0.14285714285714285,low,56,9,8 Payment of other components of Contract- (a) Training.
c7f7f7f4-4378-4e61-8d47-d2f4caec945d,nda_17.txt,8712,service,payment_terms,invoice,1,0.14285714285714285,low,166,21,"Commercial invoice/ Seller’s bill, duly accepted by Contract executing authority and Certificate from BUYER’s representative that training program has been completed."
bce578fc-93c6-4486-9284-a58b9b47e5ad,nda_17.txt,8714,service,payment_terms,payment,1,0.14285714285714285,low,106,15,"Based on documentary proof of actual payment against the Contract, issued by relevant statutory authority."
b8b660c4-2f79-444d-989f-e5b2f38f3f60,nda_17.txt,8715,employment,obligations,,0,0.0,low,110,15,Sellers may ensure submission of same with details of Contractual obligations completed and payments received.
54003f1b-68fc-41b0-8e0b-86135d82d532,nda_17.txt,8715,service,payment_terms,,0,0.0,low,110,15,Sellers may ensure submission of same with details of Contractual obligations completed and payments received.
306b428b-6611-4012-8be2-4e7fdfaa510c,nda_17.txt,8718,service,payment_terms,invoice,1,0.14285714285714285,low,125,15,"Commercial invoice/ Seller’s bill, duly accepted by Contract executing authority and Certificate from BUYER’s representative."
af937ed8-a778-4004-b35a-f3c6c038ac02,nda_17.txt,8722,service,payment_terms,payment,1,0.14285714285714285,low,54,8,Payment of other components of Contract- (a) Training.
15f6f25d-e793-4ad2-b344-876b4e43715a,nda_17.txt,8730,service,payment_terms,invoice,1,0.14285714285714285,low,109,14,"Commercial invoice/ Seller’s bill, duly accepted by Contract executing authority and Certificate from BUYER’s"
06dc8154-c3dc-44da-ab54-a9d8e4278a22,nda_17.txt,8733,employment,obligations,obligation,1,0.125,low,213,37,"1 After placement of order, the BUYER reserves the right but not the obligation to monitor the progress of the project based on Contractual milestones to be achieved by the SELLER as specified in the table below:-"
d4d86ffc-e2d6-49ec-a2b7-24651a76c34e,nda_17.txt,8737,employment,obligations,shall,1,0.125,low,186,27,The SELLER shall attend the progress monitoring meetings through their suitably qualified representatives and shall submit progress reports to the BUYER in the format (if any) specified.
ac6256a9-15a6-4529-86c9-0a123287fab3,nda_17.txt,8742,service,warranties,guarantee,1,0.2,low,109,16,Seller’s bill (d) Extended Bank Guarantee wherever required 10 SELLER’s bankers address and account number: -
1a659f26-2b46-4d28-9841-ca74b1b259b6,nda_17.txt,8744,service,payment_terms,payment,1,0.14285714285714285,low,177,31,"Bank Name: Branch Name: Account No.: Sort Code: SWIFT Code: IFSC Code RTGS No 11 Where admissible, tax deduction at source will be done by the Bank releasing payment against LC."
85a5a767-be41-4bf5-a8ad-4886adf46e67,nda_17.txt,8746,service,payment_terms,payment,1,0.14285714285714285,low,99,17,12 Payment/recovery in terms of the Contract will be made by the Bank releasing payment against LC.
0f6aae5b-012d-4c14-a218-eca68ead53dd,nda_17.txt,8750,employment,termination,termination,1,0.09090909090909091,low,58,10,will have the right to invoke Termination of the Contract.
ddfd294e-f5ba-4e03-a9ed-54217309886b,nda_17.txt,8752,employment,obligations,,0,0.0,low,305,48,"After placement of order the BUYER at his own expense may depute to the Shipyard at quarterly (or as considered necessary) intervals, teams of representatives to review and coordinate the progress of the commitments made for achieving the Contractual milestones by the SELLER as specified in table below:-"
15ffb447-c5b6-4458-b87a-f9e6f218d5df,nda_17.txt,8755,employment,termination,termination,1,0.09090909090909091,low,144,25,"5 In case the project does not proceed as per the Contractual milestone(s), the BUYER will have the right to invoke Termination of the Contract."
b3ac34da-9cf8-4684-83a4-b048b6f8fe6b,nda_17.txt,8757,service,warranties,,0,0.0,low,401,60,"1 The SELLER guarantees to meet the specifications as per Annexure-II, the statement of work as per Annexure-III and to incorporate the modifications to the existing design configuration to meet the specific requirement of the BUYER as per Annexure-V and modifications/requirements recommended after the confirmatory trials/MET, in the first off production model of (Year) to be supplied to the BUYER."
377d2e07-900b-4670-90ac-18f3a8799b38,nda_17.txt,8758,employment,obligations,shall,1,0.125,low,120,20,All technical literature and drawing shall be amended as per the modifications by the SELLER before supply to the BUYER.
71583502-99fa-409d-b64d-f5f37aa99a41,nda_17.txt,8759,service,force_majeure,,0,0.0,low,162,25,"(Note: The underlined language should be deleted in cases where it is not applicable, such as when confirmatory trials/MET are conducted prior to Contract award.)"
9f9ef454-bc29-4254-b493-e08efdefd0c5,nda_17.txt,8762,rental,maintenance,maintenance;repair,2,0.25,low,255,35,"'Changes in technical details, drawings repair and maintenance techniques alongwith necessary SMTs/STEs/Test Jigs as a result of upgradation/alterations will be provided to the BUYER free of cost within ( ) days of affecting such upgradation/alterations.'"
c906e347-d725-4606-bfd6-f1727fa44970,nda_17.txt,8764,employment,obligations,shall,1,0.125,low,345,52,1 The quality of the deliverables (Goods and Services) according to this Contract shall correspond to the technical conditions and standards valid for the deliveries of the same deliverables in SELLER’s country or specifications enumerated as per Article 7 and shall also include therein modifications to the deliverables suggested by the BUYER.
d851d6df-787c-4967-b03d-049ac0eaf7ba,nda_17.txt,8764,service,scope_of_work,deliverables;services,2,0.3333333333333333,medium,345,52,1 The quality of the deliverables (Goods and Services) according to this Contract shall correspond to the technical conditions and standards valid for the deliveries of the same deliverables in SELLER’s country or specifications enumerated as per Article 7 and shall also include therein modifications to the deliverables suggested by the BUYER.
7df91157-191c-4974-9df2-47e6c9ea512e,nda_17.txt,8766,service,scope_of_work,deliverables,1,0.16666666666666666,low,221,33,The SELLER confirms that the deliverables [platforms (including major equipment) if the contract is for a platform or the complete equipment/ systems if the contract is for equipment/system] contained in Annexure I should
8a402cbc-fd5e-4bb2-bcfa-1f43716ef27d,nda_17.txt,8768,rental,rent_terms,,0,0.0,low,343,47,"be of latest manufacture i.e manufactured after the date of Contract with unused components/assemblies/sub-assemblies and other deliverables under the Contract, conforming to the current production standard and should have 100% of the defined life (other than permitted running hours during assembly/acceptance trials) at the time of delivery."
b334d151-1de6-4aa0-ad54-2db10129e95e,nda_17.txt,8768,service,scope_of_work,deliverables,1,0.16666666666666666,low,343,47,"be of latest manufacture i.e manufactured after the date of Contract with unused components/assemblies/sub-assemblies and other deliverables under the Contract, conforming to the current production standard and should have 100% of the defined life (other than permitted running hours during assembly/acceptance trials) at the time of delivery."
37bd4ac9-de36-4597-84a4-db795496dee7,nda_17.txt,8769,employment,obligations,shall,1,0.125,low,101,14,The SELLER shall provide documentation to confirm interchangeability along with the changed part Nos.
8b0b898b-a63b-4547-8d18-f3f854bf9ce9,nda_17.txt,8770,service,warranties,assurance,1,0.2,low,97,15,2 Quality Assurance Instructions including the ATP is included at _____ Appendix of the contract.
3fd5721c-6cee-4b50-9594-197d7413ea86,nda_17.txt,8776,service,warranties,assurance,1,0.2,low,171,25,"The Seller would also be required to provide those test facilities at OEM premises/accredited laboratories for quality assurance, which are not available with QA agencies."
cd464a66-5437-4939-a3cb-428710bababa,nda_17.txt,8781,employment,obligations,shall,1,0.125,low,178,33,2 The SELLER shall intimate the BUYER and Buyer nominated QA Agency about the date of PDI along with detailed day wise schedule at least 45 days before the scheduled date of PDI.
ab6ece22-6b19-48fb-98d8-004870aed1a5,nda_17.txt,8782,employment,notice_period,notice,1,0.1111111111111111,low,83,15,The time for visa formalities by the SELLER should not be inclusive in this notice.
b369dfb7-c382-4b47-bf6b-699d5524293a,nda_17.txt,8786,employment,obligations,shall,1,0.125,low,348,69,"4 The BUYER reserves the right not to attend the PDI or to request for a delay in the beginning of the PDI with a maximum of fifteen (15) days from the date fixed for such PDI in order to allow his representatives to attend such tests, in which cases he shall inform in writing the SELLER within 15 days before the date of the beginning of the PDI."
e26b36b0-ecbb-4598-b0fa-4a6cb7f7af43,nda_17.txt,8787,employment,obligations,shall,1,0.125,low,90,15,"Should the BUYER request for such delay, then liquidated damages, if any, shall not apply."
3159208e-e0ed-42f9-b5ec-000b1fa180dd,nda_17.txt,8788,employment,obligations,shall,1,0.125,low,304,55,"In case the BUYER has informed the SELLER within the period mentioned here-above that he cannot attend the PDI or in case the BUYER does not come at the postponed date requested by him for performance of the PDI as mentioned above, the SELLER shall be entitled to carry out said tests alone as scheduled."
767e311b-9b33-4c1b-b2c2-d52b1212d215,nda_17.txt,8791,employment,obligations,shall,1,0.125,low,194,32,SELLER’s QA representative alone and such documents bearing the sole signature of the SELLER’s QA representative shall have the same value and effect as if they have been signed by both parties.
0313f007-ec62-4179-93c2-3aba3d9ee846,nda_17.txt,8792,employment,obligations,shall,1,0.125,low,140,28,"In case BUYER does not elect to attend the PDI, then the BUYER shall intimate the SELLER in writing that it does not wish to attend the PDI."
720e585c-5693-4018-b135-a994b410ea84,nda_17.txt,8793,employment,obligations,shall,1,0.125,low,188,28,"5 The SELLER shall provide all reasonable facilities, access and assistance to the BUYER’s representative for safety and convenience in the performance of their duties in SELLER’s country."
7611ba04-59ce-4bb7-8b3f-0fae364614b4,nda_17.txt,8794,employment,obligations,shall,1,0.125,low,189,28,"6 All costs associated with the BUYER’s representative stay in (Name of country), including travel expenses, boarding and lodging accommodation, daily expenses, shall be borne by the BUYER."
